nameOfIssuer,titleOfClass,cusip,value,investmentDiscretion,sshPrnamt,sshPrnamtType,Sole,Shared,None
BLUE OWL CAPITAL INC,COMMON STOCK,09581B103,115098156,SOLE,5991575,SH,5991575,0,0
BROOKFIELD CORP,COMMON STOCK,11271J107,370242573,SOLE,5986137,SH,5986137,0,0
ISHARES NASDAQ TOP 30 STOCKS E,MUTUAL FUNDS,46438G562,28413087,SOLE,1005773,SH,1005773,0,0
SURROZEN INC,COMMON STOCK,86889P208,1190871,SOLE,133207,SH,133207,0,0
SURROZEN INC,WARRANTS,86889P117,1333,SOLE,83333,SH,83333,0,0
