nameOfIssuer,titleOfClass,cusip,value,investmentDiscretion,sshPrnamt,sshPrnamtType,Sole,Shared,None
BLUE OWL CAPITAL INC,COMMON STOCK,09581B103,139364035,SOLE,5991575,SH,5991575,0,0
BROOKFIELD CORP,COMMON STOCK,11271J107,154140361,SOLE,2683035,SH,2683035,0,0
ISHARES NASDAQ TOP 30 STOCKS E,MUTUAL FUNDS,46438G562,26421657,SOLE,1005773,SH,1005773,0,0
RUBRIK INC A,COMMON STOCK,781154109,957589,SOLE,14651,SH,14651,0,0
SURROZEN INC,COMMON STOCK,86889P208,1911520,SOLE,133207,SH,133207,0,0
